"mz","rt","adduct","isotopes","Formula","Compound","HMDBID","intenVale","pvals","pfdr","cvs"
204.2264,33.05,"","","","",NA,741659.8,0.34711461,0.37850584,8.17
302.9689,42.92,"[M+Na+K-H]+ 242.024","","C10H10O5S; ","[(2Z)-3-oxo-2-(phenylmethylidene)propoxy]sulfonic acid; {3-[(1Z)-2-methyl-3-oxoprop-1-en-1-yl]phenyl}oxidanesulfonic acid; {4-[(1Z)-2-methyl-3-oxoprop-1-en-1-yl]phenyl}oxidanesulfonic acid; {[(3E)-2-oxo-4-phenylbut-3-en-1-yl]oxy}sulfonic acid; {3-[(1E)-3-oxobut-1-en-1-yl]phenyl}oxidanesulfonic acid; ","HMDB0133624; HMDB0133627; HMDB0133630; HMDB0133757; HMDB0133759; ",612884.8,0.36675658,0.39957667,19.41
309.1784,41.74,"[M+Na]+ 286.189","","","",NA,8976581.5,0.36724696,0.39976361,17.67
169.0358,43.47,"[M+K]+ 130.073 [M+Na]+ 146.046 [M+H]+ 168.029","","","",NA,3422644.9,0.36977088,0.40216191,6.58
175.0017,42.65,"","","","",NA,8447490.3,0.3731834,0.40552165,2.34
225.9959,8.87,"","","","",NA,558107.6,0.37446251,0.4065593,2.33
161.1286,42.84,"","","C7H16N2O2; ","N(6)-Methyllysine; Isoputreanine; ","HMDB0002038; HMDB0006009; ",761639.6,0.38401244,0.41656712,5.74
219.134,50.53,"","","C9H18N2O4; ","Meprobamate; Isoleucyl-Serine; Leucyl-Serine; Serylisoleucine; Serylleucine; ","HMDB0014515; HMDB0028916; HMDB0028938; HMDB0029042; HMDB0029043; ",3189407.6,0.38846388,0.42103173,8.25
129.0661,41.02,"[M+H]+ 128.06","","","",NA,1246463.6,0.38929723,0.42157058,33.85
290.8551,38.32,"","","","",NA,1769914.9,0.38973259,0.42167789,4.03
86.097,68.47,"[M+H]+ 85.0895","[4][M]+","C5H12N; ","N,N,N-Trimethylethenaminium; ","HMDB0059961; ",256566594.8,0.39358154,0.42547521,7.1
199.9908,38.84,"","","","",NA,28829617.3,0.39404952,0.42561421,1.84
104.058,79.97,"","","","",NA,81744194.8,0.40496084,0.43702315,8.4
168.1021,44.22,"","","C9H13NO2; ","3-Methoxytyramine; Phenylephrine; p-Synephrine; 4-Methoxytyramine; Metaraminol; ","HMDB0000022; HMDB0002182; HMDB0004826; HMDB0012162; HMDB0014748; ",325405,0.42200099,0.45502084,7.41
82.5377,34.62,"[M+2H]2+ 163.06","","","",NA,161203389.8,0.42542155,0.45831497,10.04
240.9672,34.69,"","[43][M+1]+","","",NA,1046944.8,0.42933614,0.46213521,13.4
138.0551,41.54,"[M+H]+ 137.048","","C7H7NO2; ","Trigonelline; 2-Aminobenzoic acid; p-Aminobenzoic acid; 3-Pyridylacetic acid; m-Aminobenzoic acid; ","HMDB0000875; HMDB0001123; HMDB0001392; HMDB0001538; HMDB0001891; ",2331824.8,0.4308384,0.4633545,4.58
125.9612,25.85,"","","","",NA,1587511.3,0.4333958,0.46570551,6.86
84.0814,43,"[M+H-CH2]+ 97.0897","","","",NA,10786958,0.43773898,0.46996976,1.52
87.1003,50.44,"[M+K]+ 48.137 [M+Na]+ 64.1109 [M+H]+ 86.0929","","","",NA,24655546.2,0.44148344,0.47358446,0.9
178.9929,42.7,"","","","",NA,918743.8,0.44196833,0.47369939,6.44
172.9966,25.01,"","","","",NA,7708340.4,0.45320215,0.48532494,8.54
163.1159,41.66,"","","C8H18OS; ","(S1)-Methoxy-3-heptanethiol; ","HMDB0032380; ",618021.1,0.45428367,0.48606802,6.56
180.0035,39.51,"[M+K+NH3]+ 124.014","","","",NA,8191817.7,0.45662621,0.48815794,4.75
114.9718,26.31,"","","","",NA,6982852.6,0.45764707,0.48883256,2.95
167.0897,79.78,"","[26][M+1]+","C10H14S; ","3-(4-Methyl-3-pentenyl)thiophene; ","HMDB0038183; ",4040511.8,0.45908262,0.4899486,7.59
73.0848,43.06,"","[2][M+1]+","","",NA,6641220.9,0.46019908,0.49072249,0.94
157.0457,39.82,"","[21][M+1]+","","",NA,2243947,0.46329307,0.49360196,7.1
165.0548,59.69,"[M+K+HCOOH]+ 80.0862 [M+Na+HCOOH]+ 96.0601 [M+H+HCOOH]+ 118.042 [M+H]+ 164.048","","C8H6O; C9H8O3; ","2,4,6-Octatriyn-1-ol; Benzofuran; 3,5,7-Octatriyn-1-ol; xi-2,3-Octadiene-5,7-diyn-1-ol; Phenylpyruvic acid; m-Coumaric acid; 4-Hydroxycinnamic acid; 2-Hydroxycinnamic acid; Enol-phenylpyruvate; ","HMDB0030968; HMDB0032929; HMDB0038998; HMDB0040549; HMDB0000205; HMDB0001713; HMDB0002035; HMDB0002641; HMDB0012225; ",28190533.2,0.46530145,0.4953209,1.24
244.9467,11.61,"","","","",NA,621777,0.48557077,0.5164595,4.47
101.0281,10.23,"","","","",NA,1070587.5,0.48857014,0.51920929,6.07
158.0404,42.38,"","","","",NA,4598678.7,0.49016995,0.52046834,3.56
146.9614,25.19,"","","","",NA,1887969.8,0.49234981,0.52234066,5.39
217.1046,76.24,"[M+Na]+ 194.116","","C8H18O5; ","Tetraethylene glycol; ","HMDB0094708; ",3895019.5,0.49836711,0.52827757,4.95
158.9615,25.96,"","","","",NA,43083765.3,0.50137067,0.53101252,10.93
178.0863,42.31,"","","C10H11NO2; ","5-Hydroxytryptophol; 1,2-Dehydrosalsolinol; Plantagonine; 2-Propenyl 2-aminobenzoate; 5-[2H-Pyrrol-4-(3H)-ylidenemethyl]-2-furanmethanol; ","HMDB0001855; HMDB0012490; HMDB0033482; HMDB0037693; HMDB0040045; ",1839782.5,0.50287168,0.53215282,2.22
436.8216,38.9,"","","","",NA,687702.2,0.5077473,0.53685929,18.66
368.8716,39.48,"","","","",NA,2654760.2,0.51030857,0.53911285,6.75
227.9493,34.7,"","","","",NA,599307.6,0.51192536,0.54036565,3.16
72.0815,43.04,"","[2][M]+","","",NA,128228701.7,0.51479794,0.54294081,0.76
182.0755,98.19,"","[29][M+1]+","","",NA,69167066.1,0.51599062,0.54374138,1.17
150.0585,43.54,"[M+Na]+ 127.069","","","",NA,14736736.7,0.51968393,0.54717351,4.18
182.9621,34.07,"[M+H-C4H8]+ 238.016","","","",NA,6531795.3,0.53050515,0.55809853,1.34
74.0328,34.65,"","","","",NA,14913942.6,0.53146473,0.55863937,6.57
147.1129,36.18,"","","C6H14N2O2; ","L-Lysine; D-Lysine; (3S)-3,6-Diaminohexanoate; (3S,5S)-3,5-Diaminohexanoate; 2,6-diaminohexanoic acid; ","HMDB0000182; HMDB0003405; HMDB0012114; HMDB0012115; HMDB0142894; ",7724380.3,0.53870618,0.56577685,1.34
161.0503,25.93,"","","","",NA,1919988.1,0.54241624,0.56919662,2.94
120.081,104.46,"[M+H]+ 119.074","[11][M]+","","",NA,126172098.8,0.55662503,0.58361855,6.57
152.995,26.41,"","","","",NA,4238983.7,0.57321622,0.60051223,1.42
188.1283,39.32,"","","C9H17NO3; ","N-Heptanoylglycine; 8-Amino-7-oxononanoic acid; ","HMDB0013010; HMDB0240687; ",3857653,0.58016684,0.60728649,6.63
444.8016,38.96,"","","","",NA,701413.4,0.5929802,0.62018113,13.28
120.0238,23.92,"","","","",NA,324529853.3,0.60312077,0.6302612,9.88
207.0507,38.1,"[M+K]+ 168.088","","","",NA,1321972.2,0.60740904,0.63421393,3.86
136.0758,59.67,"[M+K+NH3]+ 80.0862 [M+Na+NH3]+ 96.0601 [M+H+NH3]+ 118.042","[16][M]+","C8H6O; ","2,4,6-Octatriyn-1-ol; Benzofuran; 3,5,7-Octatriyn-1-ol; xi-2,3-Octadiene-5,7-diyn-1-ol; ","HMDB0030968; HMDB0032929; HMDB0038998; HMDB0040549; ",39327582.1,0.62174026,0.6486375,1.14
176.972,25.49,"","","","",NA,11477875.9,0.62742769,0.65402687,1.8
148.0429,43.27,"[M+H]+ 147.035","","C5H9NO2S; ","Thiomorpholine 3-carboxylate; ","HMDB0059611; ",19084180.4,0.63648444,0.66291652,1.72
267.952,24.13,"","","","",NA,791325.9,0.64490779,0.67079262,4.78
87.1003,68.57,"","[4][M+1]+","","",NA,14839947,0.64511635,0.67079262,1.19
171.9931,25.48,"","","","",NA,29560379.5,0.64695142,0.6721434,1.94
189.1235,42.32,"[M+H]+ 188.117","","C8H16N2O3; ","N6-Acetyl-L-lysine; N-alpha-Acetyl-L-lysine; Glycylleucine; Alanylvaline; Glycyl-Isoleucine; ","HMDB0000206; HMDB0000446; HMDB0000759; HMDB0028700; HMDB0028844; ",5138214.9,0.6485297,0.67322536,5.26
181.0261,64.17,"","","","",NA,31569792.1,0.66022174,0.68479575,3.36
198.0849,39.46,"[M+H]+ 197.078","","","",NA,2116652.1,0.67369905,0.6981972,3.76
221.0643,39.83,"","","C12H12O2S; ","2-(2-Thienylmethylene)-1,6-dioxaspiro[4.4]non-3-ene; Chrycorin; ","HMDB0034857; HMDB0035149; ",1828495.6,0.67940179,0.70352589,2.87
176.0658,50.15,"[M+Na+NaCOOH]+ 85.0895","","C5H11N; ","Piperidine; ","HMDB0034301; ",4744630.6,0.68007027,0.70363707,4.53
122.0877,104.38,"","[11][M+2]+","","",NA,33649071.3,0.68345734,0.70655854,1.65
70.0133,34.77,"","[1][M]2+","","",NA,11329884.1,0.68604129,0.70864561,1.95
100.0248,34.62,"[M+H-CO]+ 127.012","","","",NA,23668477.1,0.68668518,0.70872692,3.92
127.9796,49.43,"","","","",NA,376008,0.69220653,0.71383799,6.11
185.0423,39.82,"","","","",NA,1622125.2,0.69346115,0.7145442,2.69
223.0082,46.86,"","","","",NA,4791935.4,0.69593511,0.71650462,2.26
276.8967,27.77,"","","","",NA,1188814.4,0.69855743,0.71861445,5.37
482.7028,38.34,"","","","",NA,1905876.8,0.71523175,0.73516444,3.2
103.0507,34.68,"[M+H-H20]+ 120.059","","","",NA,350163.3,0.72568838,0.74530158,51.38
130.933,34.81,"","","","",NA,27726256.4,0.7300757,0.74919389,5.57
182.0814,59.67,"[M+H+NH3]+ 164.048","[30][M]+","C9H8O3; ","Phenylpyruvic acid; m-Coumaric acid; 4-Hydroxycinnamic acid; 2-Hydroxycinnamic acid; Enol-phenylpyruvate; ","HMDB0000205; HMDB0001713; HMDB0002035; HMDB0002641; HMDB0012225; ",1757200.1,0.73427209,0.75288406,5.41
86.097,50.3,"[M+H]+ 85.0895","","C5H11N; ","Piperidine; ","HMDB0034301; ",354752782.5,0.73893503,0.75704619,16.44
492.7312,38.36,"","","","",NA,2197590.1,0.75433497,0.77162536,15.76
247.9432,25.49,"","","","",NA,1011734.8,0.75490989,0.77162536,4.29
234.9612,38.54,"[M+H-CH3]+ 248.976","","","",NA,813053,0.75501141,0.77162536,6.26
117.0742,41.46,"[M+H]+ 116.067","","","",NA,12196979.9,0.75677366,0.77279655,2
184.0582,26.23,"","","","",NA,133097.5,0.76657706,0.78157058,4.27
420.7956,38.68,"","","","",NA,2128432.7,0.76661229,0.78157058,4.15
132.1021,69.68,"[M+H+HCOOH]+ 85.0895","[14][M]+","C5H11N; ","Piperidine; ","HMDB0034301; ",371086787.9,0.76723749,0.78157256,17.96
125.0027,26.35,"","","","",NA,2157777.2,0.77656278,0.79042998,5.27
167.0897,104.44,"","[25][M+1]+","C10H14S; ","3-(4-Methyl-3-pentenyl)thiophene; ","HMDB0038183; ",1913787.9,0.77841693,0.79167464,6.02
249.9703,25.12,"","","","",NA,678035.4,0.80991585,0.82304253,8.14
153.0329,34.75,"[M+H+NH3]+ 135","[20][M]+","","",NA,9161149.3,0.83521288,0.8480623,1.54
139.018,34.68,"[M+Na+NaCOOH]+ 48.0407","[17][M]+","","",NA,1992356.1,0.83602255,0.84819764,2.54
94.0656,41.26,"[M+H-CO2]+ 137.048","","C7H7NO2; ","Trigonelline; 2-Aminobenzoic acid; p-Aminobenzoic acid; 3-Pyridylacetic acid; m-Aminobenzoic acid; ","HMDB0000875; HMDB0001123; HMDB0001392; HMDB0001538; HMDB0001891; ",20794862.3,0.84083643,0.85239199,16.15
174.0222,119.57,"","","","",NA,3028442.4,0.84435739,0.85526993,5.41
276.9828,34.6,"[M+K]+ 238.02 [M+Na]+ 253.994","","","",NA,1633776.4,0.84542747,0.85566267,5.62
168.0163,34.77,"","[27][M+1]+","","",NA,937564.5,0.84650337,0.85606067,4.79
658.6637,38.39,"","","","",NA,720918.3,0.86383378,0.8728828,13.7
167.0565,51.18,"","","C6H6N4O2; C6H14OS2; ","3-Methylxanthine; 7-Methylxanthine; 1-Methylxanthine; S-Propyl 1-propanesulfinothioate; 9-Methylxanthine; ","HMDB0001886; HMDB0001991; HMDB0010738; HMDB0034394; HMDB0059716; ",947955.6,0.87405861,0.8823759,8.97
149.0599,104.53,"","","C9H8O2; ","Cinnamic acid; trans-Cinnamic acid; (E)-3-(2-Hydroxyphenyl)-2-propenal; Di-2-furanylmethane; 1-Phenyl-1,2-propanedione; ","HMDB0000567; HMDB0000930; HMDB0031725; HMDB0032947; HMDB0035243; ",25517023,0.87463576,0.8823759,1.91
138.0493,61.93,"","","","",NA,16299917.2,0.89692216,0.90413214,5.61
202.1803,43.05,"[M+H]+ 201.173","","","",NA,55247667.7,0.90355704,0.91008877,4.98
167.0314,41.68,"","","","",NA,2028744.1,0.91691157,0.92279864,4.71
169.9977,8.42,"","","","",NA,1125476.6,0.92546621,0.93066128,7.99
128.997,10.41,"","","","",NA,17543254,0.93994836,0.94446734,2.02
125.0211,39.82,"[M+H]+ 124.014","","","",NA,269513.6,0.94805055,0.95184579,3.66
240.102,104.9,"","","C7H17N3O4S; ","N-Ornithyl-L-taurine; ","HMDB0033519; ",1647313.3,0.9515576,0.95460259,3.57
240.1019,72.56,"","","C7H17N3O4S; ","N-Ornithyl-L-taurine; ","HMDB0033519; ",1341481.7,0.95569853,0.95769972,3.58
178.9908,29.66,"","","","",NA,1007232.5,0.95617228,0.95769972,2.63
139.988,27.13,"","","","",NA,3012601.6,0.98834502,0.9891338,1.84
155.9937,27.61,"","","","",NA,629346.6,0.98970193,0.98970193,3.56
